vz,vzPull,vy,vyPull,uncM,eleZ0,posZ0,projY,eleTrkTanLambda,posTrkTanLambda,signal
-3.06211,-0.66997890441,-0.034461,-1.81310940347,0.104387,-0.44383619,-0.34293032,0.0342228,0.0556991,-0.0301756,0
-3.82692,0.808462050245,0.1059944,-0.144724704246,0.107047,-0.34579363,-0.49971898,0.1058127,0.0313643,0.0577685,0
-2.46015,0.667610251973,0.1386483,-0.534402452162,0.0941709,0.22942275,-0.48751215,0.080132568,-0.0417703,0.0601592,0
0.27163,2.01868461858,0.07767543,0.427563000944,0.0932406,-0.25646111,-0.39938371,-0.123685,-0.0385209,-0.0388565,0
-1.28889,0.0738926448992,0.1412169,-0.422762474794,0.0971532,-0.24524122,-0.2388997,0.0214048,-0.0593837,0.0407897,0
-1.36703,1.47560806611,-0.043815,-0.669669550363,0.104387,0.5813585,0.21626803,-0.030747,0.0431751,-0.0248306,0
-1.25472,0.517730684693,-0.036451,0.294300924971,0.10864,0.2282237,0.29410687,0.0636515,-0.0321269,0.038149,0
2.78849,1.21205269014,0.0431178,-0.0644505702856,0.105222,0.27698522,0.50381811,-0.051078,0.0558938,0.0302827,0
2.25253,0.763031675842,0.0198387,-0.0111457979949,0.101325,-0.45227683,-0.54185594,-0.14492,-0.0494905,0.0345019,0
0.6966,0.671573827283,-0.038123,-0.0433635641287,0.104165,-0.2123349,-0.45011763,0.0050422,0.0548558,0.0314748,0
-1.67045,1.55367948263,0.0144256,0.805334362127,0.106974,-0.32145101,-0.33842037,0.0335449,-0.0474616,0.0298897,0
-2.71815,0.981323470488,-0.030048,0.527452132065,0.0984203,-0.61858671,0.46573255,-0.023013,0.0494377,-0.0437327,0
-0.30679,1.69186008948,0.0424909,-0.743325724511,0.090287,0.29496943,-0.26861906,-0.0032913,-0.0511591,-0.0658062,0
-2.88894,-1.12509207433,0.0424429,1.01865842979,0.0977818,0.19706769,-0.16061406,-0.064977,0.0485124,0.044463,0
0.30898,-0.763250937628,0.0336826,-0.331205653859,0.0959913,0.26164512,0.37939031,0.0021148,0.0519043,0.0508036,0
0.67666,-0.00986720067692,0.0169074,-0.615882470374,0.103906,-0.58092399,0.31109398,0.0303056,-0.0630778,0.0448523,0
0.94563,-1.66640145543,0.0321675,-0.088627503909,0.0995699,0.36790086,-0.51889271,0.0258695,0.0602969,-0.047367,0
-1.59619,1.35315522673,-0.114477,-0.225898539625,0.0950284,0.29454827,0.72623425,0.1381436,0.0350333,0.0454656,0
1.02085,1.05488935111,0.0033474,-2.15580517435,0.104593,0.35564231,0.22868514,-0.023801,0.0364611,-0.0667885,0
2.04217,0.107192432034,0.0451229,-0.600394148512,0.0963916,0.09432539,-0.53026178,-0.0524,-0.0425874,-0.0407384,0
2.95795,0.324285084616,0.08370528,0.72936227551,0.101997,-0.32771539,0.25265401,0.0350702,0.0488447,-0.0526882,0
1.27928,-0.47868362769,-0.091291,0.165225959406,0.0946497,0.45706967,-0.36586978,0.0332436,0.0385298,-0.0341768,0
-0.12634,-1.23136048379,-0.110194,0.769844736321,0.0901026,0.24413423,-0.46042282,-0.105681,0.0685642,0.044031,0
-2.211,0.0397771475246,0.0319432,1.01913711184,0.102235,0.23801374,0.42699355,-0.0151787,-0.0515872,0.0490858,0
-1.2063,-1.56529128893,0.0426556,0.737817452914,0.0906834,0.20329637,0.18587285,0.0931258,-0.052832,0.0328887,0
1.89581,-0.306486542128,0.0528277,-1.08177733622,0.103054,0.27886075,-0.64915057,0.0410842,0.0500012,-0.0340245,0
-3.72046,-0.120893624732,-0.021727,0.44246305214,0.0910272,0.25883256,-0.25822496,-0.085718,-0.0343782,0.0528386,0
1.72986,-1.07481343831,-0.023487,-0.788154304628,0.106195,-0.44454663,0.14641333,-0.0078737,0.0556181,-0.0298363,0
-2.89891,0.113902497672,-0.078039,1.19485428888,0.106535,-0.32455762,-0.42786883,-0.036015,-0.0255914,-0.0308403,0
1.24144,0.293479591063,-0.115058,1.31144047972,0.103224,-0.27132352,-0.37551509,-0.084796,-0.0291272,0.0283424,0
-1.38011,0.902696695399,0.07303231,-1.07640999987,0.0949008,0.26113152,0.32044125,-0.100764,0.0544135,0.0346712,0
0.15249,-0.838954407862,0.0014235,-0.547684897335,0.107696,-0.63237719,-0.20505076,-0.092405,-0.0487396,0.0432987,0
1.71124,0.716711512531,0.0055963,-1.0731186113,0.0978307,-0.251744,-0.4903531,0.0166152,0.0495285,-0.0379178,0
-0.28902,-0.280941777334,0.0452308,-1.69189818629,0.0908503,0.34720561,-0.57171447,-0.08381,-0.050859,-0.0353031,0
-2.77998,-1.06644317922,-0.035473,1.15228362776,0.0914634,0.02463395,0.09604719,-0.170006,-0.0301074,0.0282182,0
1.18463,-0.19106529605,0.0229341,1.37379525211,0.0927761,-0.40627833,0.45280085,0.0393628,0.0336168,-0.0426442,0
-1.33937,1.94862056535,0.0045613,0.696040236683,0.0936052,-0.24549521,-0.68101348,0.1356592,0.0623327,-0.0283706,0
1.30873,1.09165039199,0.138405,-0.119379410533,0.100143,-0.39905309,-0.24019692,0.1167805,-0.0367178,-0.0280254,0
0.01465,-0.139550566519,-0.0155571,1.34692999487,0.10869,0.50567606,0.28551118,-0.0163635,-0.048734,0.031881,0
1.78413,0.200697238825,-0.02311,-0.912447643599,0.106951,0.15714953,-0.73689815,0.0174042,0.0276657,0.0512949,0
3.580472,-0.141114302577,0.0520562,1.36111611436,0.10024,0.17472506,-0.53897799,-0.134538,0.0317719,-0.0434862,0
-2.87252,-0.488914599175,0.1265397,2.66913661025,0.097277,-0.41252417,0.15933123,-0.0140764,-0.0258964,0.043664,0
0.56556,1.27813510274,-0.02952,-1.3897920396,0.105,0.16493232,0.38512213,-0.188141,0.0408401,0.0606283,0
-0.58823,0.162760265832,0.07431612,0.0952834431458,0.100838,0.26831719,0.58410365,-0.026094,-0.0484881,0.0552645,0
-0.5776,-1.92174476441,-0.087732,-0.237408556751,0.0936686,0.22142322,0.17544422,0.007442,0.0395282,0.0354967,0
-1.4791,0.13074337445,0.0656499,-0.129345477534,0.102057,0.07990153,0.26817392,-0.0199247,0.0378572,-0.0224088,0
0.16838,0.6184840214,0.0563504,0.681811225867,0.0957447,-0.26603484,-0.24389715,-0.197948,0.0339942,-0.0481054,0
-3.16799,-0.489497309324,-0.0060318,-0.878599477924,0.108226,0.24153026,-0.42155992,-0.0191116,-0.0388737,0.0245321,0
3.384436,0.586978950526,0.1717932,1.60665019865,0.108857,0.31345669,0.32571404,-0.050688,0.0494909,-0.0365274,0
-1.26757,-2.93576825445,-0.030815,0.293514332335,0.0934832,0.33578197,0.29895859,-0.01863,-0.0439,-0.0289185,0
0.22886,2.46917120952,-0.02941,0.105750173268,0.0973414,0.29688161,-0.4231581,-0.045237,-0.0404354,0.0398631,0
0.76992,-0.734994295316,0.0944671,-1.56523672725,0.0934999,0.43773794,0.36840945,0.0985019,0.0335876,-0.0540493,0
0.4441,0.832413796754,0.0931709,-0.0925446036166,0.101622,-0.44555174,0.13770369,0.080804011,0.0346766,0.028703,0
-0.64716,2.15944752139,-0.0086859,0.874276328191,0.0995195,-0.4369621,0.56994468,-0.027902,0.0593224,-0.0364996,0
-2.77115,0.889804356694,0.0647198,2.1993368578,0.100088,0.18248375,0.06170889,-0.0190176,0.0417206,0.0426023,0
-3.26959,-0.154017307256,0.058812,0.537495824764,0.0994194,-0.74298172,0.0337414,-0.02188,-0.0295486,-0.0496871,0
-0.96621,2.52332833564,0.0150537,1.10728516336,0.0996827,-0.31661125,-0.31719305,0.0138904,0.0454132,-0.0285769,0
2.24779,0.492408769872,-0.144394,-1.82194207405,0.092239,0.31252865,0.45980825,0.0983405,0.0597921,0.0458728,0
-1.04789,1.80353750954,0.08631029,0.623205675926,0.0967375,-0.54859207,0.25638378,0.1263398,-0.0378314,0.0323378,0
-1.74766,1.21049999526,0.08219102,-0.00241455414773,0.0995954,0.25237287,0.23124287,0.0116978,0.045909,-0.0262892,0
-2.47709,1.96583424348,0.08446088,-0.175883248932,0.0913618,-0.32357711,-0.55345373,0.0602775,-0.0550386,0.0369381,0
-0.05352,0.000525583905397,-0.039619,1.21093317436,0.107644,-0.29503508,0.24423864,-0.0078517,-0.0565133,0.0477327,0
0.38758,-0.574120263447,-0.0018737,-1.43099479356,0.105391,-0.62710432,-0.22704038,-0.060005,-0.0301043,0.050171,0
1.53899,1.2369748065,0.0476963,-0.00199146156771,0.0945653,-0.42803651,-0.39675077,-0.054023,-0.0427476,-0.0193937,0
0.92022,0.632364726026,0.0221143,0.598753325185,0.0952669,-0.5948694,-0.32472826,-0.0103934,-0.0228231,0.0374463,0
0.98074,-0.812199108324,0.0494053,-1.82833182563,0.0983443,0.45341118,-0.39980436,-0.048604,-0.040524,0.0433712,0
2.2009,1.28760343792,0.0271398,0.0878410035301,0.10559,-0.45109959,0.16870613,-0.151734,-0.0493383,-0.0493147,0
1.56457,0.262107197239,-0.085286,0.413072009932,0.0989141,-0.42224915,0.22191517,-0.033951,0.0659791,-0.036233,0
2.70051,0.935052329434,-0.013237,0.380592591345,0.107934,-0.35507272,-0.44467488,0.0148423,0.0417994,0.0255533,0
-1.46472,-0.440539895887,0.07255421,0.305010519913,0.105934,0.25280559,-0.36276005,0.0588791,-0.0324229,0.0372073,0
-1.51929,0.541826942666,-0.035042,0.220841437401,0.100331,-0.32599975,0.45866396,-0.0018984,0.032041,-0.0549789,0
0.78889,-0.234054867016,0.057106,1.4054864663,0.0925904,-0.36646943,0.07979068,0.017026,0.0400745,0.0574098,0
-0.00862,-0.00725357210309,-0.0093516,-0.145291443993,0.0936207,-0.29835902,-0.52538437,-0.0189962,0.0290832,-0.0411715,0
-1.71047,1.06931900522,-0.021916,1.32034961026,0.0938137,-0.41485229,0.26662504,-0.048023,-0.0285865,-0.0273685,0
1.199,-2.14834296716,0.0774695,0.884019357181,0.101716,0.22603428,-0.32668949,-0.067541,-0.0578989,0.0402295,0
-1.85999,-0.72194450473,-0.052496,0.346788435024,0.0931265,0.25122949,0.07565637,-0.0068907,-0.0341293,0.0368021,0
2.55932,-0.0496639229745,0.1347543,-0.868947967285,0.105959,0.38848724,0.26472811,0.0348542,0.0327326,0.0390007,0
1.28439,-0.265733807788,-0.067166,0.205492623448,0.100618,-0.45872972,0.3953246,0.0125119,-0.0443851,0.046452,0
0.8093,0.95949662385,-0.021058,2.44331544451,0.0934092,0.16135628,0.37441935,-0.048243,-0.0263698,-0.0306274,0
2.61248,-0.867028086396,0.0404749,0.615918145396,0.0979518,-0.37654649,-0.43609054,0.0354962,-0.0285467,0.0393229,0
-0.6821,-1.57874454833,0.0218106,1.70611866337,0.0958927,-0.3394014,-0.40303639,0.0394932,0.0376055,0.0552241,0
-3.35012,-0.633673125647,0.0200087,0.761328691005,0.100267,0.14946424,0.2266759,0.0201232,0.0537727,-0.0326762,0
-0.4891,0.261180243523,-0.113337,-1.75407806715,0.105897,-0.40293278,-0.34153909,-0.0010442,-0.026168,0.0248127,0
1.96835,1.2898564118,0.1711597,0.193286948024,0.0960687,0.26072204,0.42365866,-0.039468,0.0367012,-0.045299,0
1.55089,0.958245065571,-0.03691,1.38803172538,0.0901249,-0.37450418,0.19775516,0.0971023,-0.0620475,-0.0408803,0
-0.18693,-0.674527175974,0.0103331,-1.25813330214,0.0960438,-0.26553977,0.06692643,-0.076158,0.032129,-0.0510946,0
1.19756,1.20292874794,0.0964461,-1.27872345594,0.0957488,-0.41341142,-0.21112494,-0.023417,0.0378997,0.0447817,0
-1.42973,-0.676214231877,0.0010349,0.567816230249,0.0931659,-0.33007528,-0.44845027,0.0434214,0.0330504,-0.0315317,0
-2.17867,-1.6639227416,-0.075575,0.327956286502,0.104677,0.3108601,-0.40302593,-0.0057781,-0.042989,0.0318972,0
1.03823,-0.653976706709,0.1673793,-0.966821877772,0.10973,-0.30924217,0.07875282,0.0095581,0.0404624,-0.0278261,0
0.10743,0.165473457184,-0.040996,-1.21164893391,0.0973668,0.13368444,-0.41753314,-0.117219,0.0575357,0.0505508,0
-0.5703,-1.60279866339,-0.02084,-0.323702589533,0.104865,0.48239349,0.07470332,0.0136382,0.0289553,0.0309541,0
-1.47674,0.497792170841,0.1139893,0.449007157961,0.10191,-0.56709921,0.16478434,-0.033816,0.0401734,-0.0322263,0
0.91141,0.908213062714,0.046457,1.11569714184,0.101539,-0.61167331,-0.42947988,0.0224784,-0.0319913,0.0596902,0
-2.01003,-1.26876788973,0.0112306,-0.139949593609,0.0946877,0.52462788,0.06702769,-0.049222,0.0246648,-0.0489046,0
0.01044,-1.61822206285,-0.038684,0.82033158115,0.10626,-0.46664406,0.21725074,0.07597373,-0.0388074,-0.0303491,0
-0.29601,-1.53510837092,-0.044485,-1.58965235898,0.0997981,-0.26592789,-0.52034188,0.07022618,-0.0402993,-0.0312887,0
-4.058,0.775649369564,-0.073788,-0.46141374552,0.102236,0.11398546,-0.19456247,-0.024218,-0.0250894,-0.0207788,0
1.20059,0.229704344365,0.0221187,1.69654846858,0.0911658,-0.03205779,-0.31102421,-0.0055069,0.0335094,0.0323918,0
0.76183,0.360225367313,0.1051383,-0.506125544253,0.10378,-0.36291275,-0.14533169,0.0569013,-0.0526208,0.034711,0
-1.40887,0.952342619131,0.0418917,-1.09239848761,0.0987955,-0.47007219,-0.72189168,0.0164378,0.0459629,-0.0338237,0
0.33292,1.6010671086,0.0053614,1.88323805732,0.0981705,-0.38687197,0.4275773,-0.023398,0.0240623,-0.0562039,0
-0.35426,-0.822150868335,0.0249696,-1.27168412579,0.0919848,-0.3855166,-0.42022021,-0.0106092,-0.0390247,-0.0556165,0
1.82808,2.13612528283,0.0022275,2.17280567644,0.0943444,-0.60943868,0.25503935,-0.025597,0.0278851,0.0315558,0
3.1084,1.01224806601,0.0191908,-0.518476494993,0.0917313,0.20188131,-0.26385135,-0.027832,0.0252569,0.0445054,0
2.29091,2.05359145583,-0.087413,0.236390848082,0.0918576,0.28943915,0.09256089,0.0564025,-0.041632,0.043405,0
-1.68747,-0.366324022609,0.0342904,-0.7762277856,0.102216,-0.36536547,0.15951779,-0.086528,0.0579698,-0.0407801,0
0.92648,-0.438132033627,-0.0115131,0.145707290787,0.103,-0.17826716,-0.36940362,-0.066688,0.0645321,0.0632123,0
1.25369,-0.896922407866,0.0623424,-0.388429578628,0.100594,0.35302498,0.24831929,-0.030644,0.033357,-0.0536748,0
-0.66103,-0.237657142857,-0.0001824,-0.705994905639,0.0939122,-0.59137912,-0.38477883,-0.077243,0.0345521,-0.0654797,0
-1.01555,-0.32287772464,-0.052753,-0.379958975745,0.0946515,0.25467083,-0.15523175,0.0119897,0.0276453,0.0296919,0
0.44516,0.198611202055,0.0185313,1.25251113974,0.0918714,0.10041491,0.08199783,-0.079102,0.0457957,0.0476233,0
-1.92498,0.468903307278,0.0543434,0.227856314273,0.0967278,-0.57967954,-0.36017685,0.0173527,0.0328972,-0.0382962,0
0.72148,-1.93624036975,0.0465562,-0.146652461816,0.0903515,0.3784735,0.29350003,0.1006998,0.057056,0.0362575,0
0.53246,-0.379149310473,0.0241948,0.533924415758,0.109436,-0.36901238,0.33526414,0.0268613,0.0503482,0.048157,0
-0.14465,-0.453376598106,0.08849267,-0.596495752694,0.0979543,0.26909355,-0.6943025,-0.101972,0.0369833,0.031265,0
-0.16038,0.0669362807245,0.0133551,0.821497556857,0.0990918,-0.51969855,-0.26064603,-0.092579,0.0453552,0.0324095,0
0.77978,-0.419593320782,0.0652721,-1.36006722033,0.0926077,-0.17486225,0.44491698,-0.0080451,-0.0474334,0.0318092,0
-0.82711,-0.602095866808,0.069318,1.61439190663,0.0952574,-0.37979185,-0.55077182,0.07260492,0.050921,-0.0442505,0
0.52421,0.552737363142,-0.0175369,0.2258778262,0.0992075,-0.38173108,-0.24096569,-0.025235,0.0336598,0.0314174,0
0.42777,0.344703203543,0.0124382,1.3027304051,0.0965701,0.40270402,-0.35329519,0.0630461,0.0458587,-0.0585785,0
0.38305,-0.335842936748,0.0501149,-0.664435072726,0.101694,0.43445161,0.1857295,-0.020978,-0.0552342,-0.058456,0
-1.0277,1.15848790501,-0.0195316,0.272924950148,0.102849,-0.41766982,-0.69778616,0.0064592,-0.0396393,0.060869,0
-0.62989,3.47334849205,-0.039349,-0.951502866417,0.0913007,-0.14579003,0.13782326,0.0552399,-0.0268775,0.0318579,0
-3.07466,-1.41287699774,0.1060482,0.0672696148346,0.106847,0.17831752,-0.67095219,0.0196156,0.0409296,-0.0364295,0
1.78203,-1.44312403542,0.0240483,-0.15841977003,0.0943025,0.16811877,0.13235885,0.0385688,0.0441043,-0.0274713,0
-2.47328,-0.446916801715,-0.042866,-0.416816460987,0.104317,0.50312006,-0.32432629,0.0036575,0.0451418,-0.0538432,0
-1.19964,-0.187163636206,-0.036117,-1.51205200238,0.0951675,-0.39613493,0.24588706,-0.033071,-0.0434371,0.0259852,0
1.91018,0.609359132053,-0.136548,0.359545163112,0.0947196,0.30986325,-0.30411388,-0.0188078,-0.0493516,0.0324239,0
2.63049,-0.234439440611,0.0038063,-0.110584044052,0.104049,0.16478414,0.12043203,0.0519743,-0.03645,0.0242776,0
-2.24914,-0.796347348579,0.0402409,-0.28542949673,0.0900244,0.21339702,0.25748751,-0.0084193,0.0230989,-0.0280537,0
0.52461,-0.996241183483,-0.097275,1.58447331018,0.10316,0.19277681,0.15022328,-0.038851,-0.0227546,-0.0519903,0
4.409717,-0.0431762581075,-0.022459,0.816812767724,0.0922644,-0.43461589,-0.4950724,0.0620905,0.0248965,-0.0642645,0
0.03204,-0.385728497164,-0.0149753,0.0139464725368,0.0947431,0.25255334,0.16936739,0.0115535,0.0249984,-0.0381055,0
-2.41801,0.958106971886,-0.102958,-2.48142544848,0.0927292,-0.47549238,0.42082122,0.08450145,0.0482356,-0.0416245,0
3.582763,0.795953088353,0.0308035,0.857892339685,0.104375,-0.24239342,0.11919428,0.0121909,-0.0619664,0.0269993,0
2.86872,0.120146708975,-0.026161,0.50797018414,0.0902075,0.27037264,-0.33186384,0.0583248,0.0303872,-0.0263003,0
3.774331,-0.844693732131,0.08926416,0.552304063108,0.0939298,0.35046625,-0.37337144,-0.116453,0.0322578,0.03608,0
1.61381,0.893215512372,-0.046434,-1.69158362044,0.105136,0.36712559,0.05684444,0.0083853,0.04405,-0.0346007,0
0.04141,-1.40655900495,-0.028649,-1.40512223395,0.104928,-0.52190852,0.20740885,0.1035948,0.0456835,0.0490853,0
-1.94437,1.61861060563,0.0111704,0.241187138362,0.100748,0.030873,0.0835463,0.0799452295,0.0506558,0.0415253,0
0.87362,0.0687248127858,0.053061,-0.4403020838,0.090715,0.10645639,0.52879348,0.1096208,-0.0315392,-0.0610156,0
0.95976,-0.410391728536,-0.105775,1.6934548742,0.108101,-0.37831986,-0.44841524,-0.059611,0.0336542,-0.0268113,0
0.93319,0.133847380461,-0.058593,0.28398322378,0.107744,0.29802251,0.47485051,-0.0036366,-0.0309041,-0.0496157,0
-2.49359,-1.26228919341,-0.067405,-1.06925027213,0.0932714,-0.55264897,0.37179196,-0.02491,-0.0432803,0.0485455,0
0.23725,-0.555237388106,0.0371731,0.228880711055,0.0993306,0.37830471,-0.45493815,0.0202137,-0.045526,0.0561894,0
-0.24911,-1.34169000402,-0.071604,-0.563378583845,0.0931899,-0.58885736,-0.57108392,-0.0119601,-0.0541905,0.0457196,0
-0.27681,0.637672328867,-0.084974,-1.54301551879,0.0937276,0.36577371,-0.34169633,-0.039703,-0.0312502,0.0300423,0
